record_id,source_code,direction,headword_raw,headword_ocr_raw,headword_search,definition_raw,translation_es_editorial,editorial_note,article_ocr_raw,printed_page,pdf_page,source_ocr_line_start,source_ocr_line_end,delimiter,extraction_score,segmentation_confidence,curated_anchor,extraction_method,status,validation,facsimile_column,headword_diplomatic,article_diplomatic,diplomatic_status,diplomatic_batch,diplomatic_note,human_verified,diplomatic_review_method
RHD-S1809-00888,STEFFEL-1809,DE-RAR,Linſe,Linſe,linse,ſ. Huͤlſenfrucht. 9,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Linſe, ſ. Huͤlſenfrucht. 9",331,41,4732,4732,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00889,STEFFEL-1809,DE-RAR,Loͤffel,Loͤffel,loffel,"& hie, Die tarahu⸗ mariſchen Eß⸗ und Schoͤpf⸗ loͤffel find aus einer halben, duͤrren und ausgehoͤhlten",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Loͤffel, & hie, Die tarahu⸗ 
mariſchen Eß⸗ und Schoͤpf⸗ 
loͤffel find aus einer halben, 
duͤrren und ausgehoͤhlten",331,41,4733,4736,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00890,STEFFEL-1809,DE-RAR,Kuͤrbisſchaale gemacht,Kuͤrbisſchaale gemacht,kurbisschaale gemacht,i,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Kuͤrbisſchaale gemacht. i,331,41,4737,4737,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00891,STEFFEL-1809,DE-RAR,Lohn,Lohn,lohn,Nategui. 119 5 5,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Lohn, Nategui. 119 5 5",331,41,4738,4738,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00892,STEFFEL-1809,DE-RAR,Losbinden,Losbinden,losbinden,"losmachen, Botane.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Losbinden, losmachen, Botane.",331,41,4739,4739,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00893,STEFFEL-1809,DE-RAR,Luft,Luft,luft,Heicala. 8 1,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Luft, Heicala. 8 1",331,41,4740,4740,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00894,STEFFEL-1809,DE-RAR,Lüge,Lüge,luege,"Jeſegaliki. fügen, Jes e. ‚ 6 M. 5 g",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Lüge, Jeſegaliki. 


fügen, Jes e. ‚ 


6 M. 5 g",331,41,4741,4747,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00895,STEFFEL-1809,DE-RAR,Machen,Machen,machen,"Jola. Gemacht, Jo⸗ lasugameke, Machen, der etz was macht, jolageme de. ES tft ſchon gemacht, Jolarupe,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Machen, Jola. Gemacht, Jo⸗ 
lasugameke, Machen, der etz 
was macht, jolageme de. ES 
tft ſchon gemacht, Jolarupe,",331,41,4748,4751,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00896,STEFFEL-1809,DE-RAR,Tegueke,Tegueke,tegueke,"Bey den Tarahumaren iſt es ein allgemeiner Gebrauch, ihre kleinen Toͤchterlein im",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Tegueke, Bey 

den Tarahumaren iſt es 
ein allgemeiner Gebrauch, 
ihre kleinen Toͤchterlein im",331,41,4752,4756,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00897,STEFFEL-1809,DE-RAR,Angeſicht zu zeichnen,Angeſicht zu zeichnen,angesicht zu zeichnen,"Mit einem Dorne ſtechen ſie ih⸗ nen an die Stirne gepuͤnk⸗ telte Schlaͤnglein, uͤber die",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Angeſicht zu zeichnen. Mit 
einem Dorne ſtechen ſie ih⸗ 
nen an die Stirne gepuͤnk⸗ 
telte Schlaͤnglein, uͤber die",331,41,4757,4760,.,13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00898,STEFFEL-1809,DE-RAR,Lippen eine Leiter,Lippen eine Leiter,lippen eine leiter,und auf beyden Wangen ein Rädlein mit abwaͤrtigen,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Lippen eine Leiter, und 
auf beyden Wangen ein 
Rädlein mit abwaͤrtigen",331,41,4761,4763,",",11,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00899,STEFFEL-1809,DE-RAR,Streifen,Streifen,streifen,"Dieſe Stiche wer- den mit feinen Kohlenſtaube eingeſtreuet, und bleiben unausloͤſchlich. Dieß macht ihnen ein greuliches Ausſe⸗ hen. Damit aber der Le⸗ ſer auch an dieſer rohen",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Streifen. Dieſe Stiche wer- 
den mit feinen Kohlenſtaube 
eingeſtreuet, und bleiben 
unausloͤſchlich. Dieß macht 
ihnen ein greuliches Ausſe⸗ 
hen. Damit aber der Le⸗ 
ſer auch an dieſer rohen",331,41,4764,4770,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00900,STEFFEL-1809,DE-RAR,Nation,Nation,nation,die dem weiblichen Geſchlechte eigenthuͤmliche,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nation, die dem weiblichen 
Geſchlechte eigenthuͤmliche",331,41,4771,4772,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00901,STEFFEL-1809,DE-RAR,Neigung zum Putze erkenne,Neigung zum Putze erkenne,neigung zum putze erkenne,"ſetze ich noch hinzu, daß ſich auch 5 N Wörterbuch. 33 auch die Tarahumarinnen des Anſtrichs bedienen, der ein rother Leim iſt, mit dem ſie ſich die Wangen an⸗ ſch mieren |",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Neigung zum Putze erkenne, 
ſetze ich noch hinzu, daß ſich 
auch 


5 


N Wörterbuch. 33 


auch die Tarahumarinnen 


des Anſtrichs bedienen, der 


ein rother Leim iſt, mit 


dem ſie ſich die Wangen an⸗ 


ſch mieren |",331,41,4773,4796,",",8,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00902,STEFFEL-1809,DE-RAR,Nager,Nager,nager,"Ta fapeameke, d. i. nicht fleiſchig . . alen. Pauguera, kahlen. Tufchi. N angeln. Tane naligué, d. i, ich habe es nicht. Es man⸗ gelt. Roco, taitéki oder taitèke. 5 : kann. Tehoje. Reboje. , taͤnnlich, Männchen, Hoguı- la. Hougui. Wenn ſie nun ſagen wollen, es iſt ein",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nager. Ta fapeameke, d. i. 
nicht fleiſchig . . 
alen. Pauguera, 

kahlen. Tufchi. N 
angeln. Tane naligué, d. 
i, ich habe es nicht. Es man⸗ 
gelt. Roco, taitéki oder 
taitèke. 5 : 
kann. Tehoje. Reboje. , 
taͤnnlich, Männchen, Hoguı- 
la. Hougui. Wenn ſie nun 
ſagen wollen, es iſt ein",331,41,4797,4809,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00903,STEFFEL-1809,DE-RAR,Hammel,Hammel,hammel,ſo fagen fie:,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hammel, ſo fagen fie:",331,41,4810,4810,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00904,STEFFEL-1809,DE-RAR,Pouguäc hogujla,Pouguäc hogujla,pouguaec hogujla,,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Pouguäc hogujla.,331,41,4811,4811,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00905,STEFFEL-1809,DE-RAR,Kantel,Kantel,kantel,"Kemaca. ſ. Decke. kaͤſten. Gueleruje. Die ame⸗ rikaniſchen Schweine wer⸗ den nicht anders, als wohl gemaͤſtet geſchlachtet. Sie werden eingeſperrt, und zuvor mit Seifenwaſſer, oder mit gekochtem und gut geſalzenem tuͤrkiſchen Wai⸗ zen purgirt Darauf wird ihnen der tuͤrkiſche Waizen öfters des Tages, aber in ‚einem großen Maaße vor⸗ geworfen, damit ſie ſich nicht uͤberfreſſen, und einen",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Kantel. Kemaca. ſ. Decke. 
kaͤſten. Gueleruje. Die ame⸗ 
rikaniſchen Schweine wer⸗ 
den nicht anders, als wohl 
gemaͤſtet geſchlachtet. Sie 
werden eingeſperrt, und 
zuvor mit Seifenwaſſer, 
oder mit gekochtem und gut 
geſalzenem tuͤrkiſchen Wai⸗ 
zen purgirt Darauf wird 
ihnen der tuͤrkiſche Waizen 
öfters des Tages, aber in 
‚einem großen Maaße vor⸗ 
geworfen, damit ſie ſich 
nicht uͤberfreſſen, und einen",331,41,4812,4826,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00906,STEFFEL-1809,DE-RAR,Ekel dafuͤr bekommen,Ekel dafuͤr bekommen,ekel dafur bekommen,"Dieſe Mäftung wird durch zwey Monate fortgeſetzt, wobey ſie ſo dick und fett werden, daß ſie weder ſte⸗ hen, noch grunzen können. Es muß aber jedes Stud allein und beſonders gemaͤ⸗ ſtet werden. 5 5",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Ekel dafuͤr bekommen. 
Dieſe Mäftung wird durch 
zwey Monate fortgeſetzt, 
wobey ſie ſo dick und fett 
werden, daß ſie weder ſte⸗ 
hen, noch grunzen können. 
Es muß aber jedes Stud 
allein und beſonders gemaͤ⸗ 
ſtet werden. 5 5",331,41,4827,4835,.,13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00907,STEFFEL-1809,DE-RAR,Natt,Natt,natt,"Leisiameke. Matt werden, Lelst letszlimi ſ. ler⸗ nen. Er wird ſchon matt, lefsıba,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Natt. Leisiameke. Matt 
werden, Lelst letszlimi ſ. ler⸗ 


nen. Er wird ſchon matt, 


lefsıba,",331,41,4836,4844,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00908,STEFFEL-1809,DE-RAR,Matte,Matte,matte,"Peraca,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Matte, Peraca,",332,42,4845,4846,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00909,STEFFEL-1809,DE-RAR,Maul,Maul,maul,Tichumila.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar. Maul is a genuine article on printed p. 331; exact page established from the facsimile rather than interpolation. RHD-FR-002: visual_facsimile_collation_ai_assisted; scope=headword_and_entry_start_boundary; exact_page=331.,Maul. Tichumila.,331,41,4847,4847,.,17,high_machine,no,coverage-first OCR line segmentation v1,diplomatic_transcription_ai_assisted,transcripción_diplomática_visual_ai_asistida;pendiente_de_validación_humana_y_lingüística,right,Maul,Maul. Tſchumíla.,complete_ai_assisted,RHD-DIP-002B,,false,visual_facsimile_transcription_ai_assisted
RHD-S1809-00910,STEFFEL-1809,DE-RAR,Mauleſel,Mauleſel,maulesel,"Mära von dem ſpaniſchen Worte Mala: aber ſagen ſie das allgemei⸗ ne bucula, |",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Mauleſel. Mära von dem 


ſpaniſchen Worte Mala: 
aber ſagen ſie das allgemei⸗ 


ne bucula, |",332,42,4848,4855,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00911,STEFFEL-1809,DE-RAR,Mauleſeltreiber,Mauleſeltreiber,mauleseltreiber,"Haliruc. Heißt aber auch nach der ſpani⸗ ſchen Sprache Ariéro, dar⸗ um die tarahumaſchen Eſel⸗ treiber, wenn ſie die bela⸗ denen Maulthiere treiben, dem ſpaniſchen Rufe: ati, ari, fleißig nachahmen.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Mauleſeltreiber. Haliruc. Heißt 
aber auch nach der ſpani⸗ 
ſchen Sprache Ariéro, dar⸗ 
um die tarahumaſchen Eſel⸗ 
treiber, wenn ſie die bela⸗ 


denen Maulthiere treiben, 


dem ſpaniſchen Rufe: ati, 
ari, fleißig nachahmen.",332,42,4856,4867,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00912,STEFFEL-1809,DE-RAR,Maulſchelle,Maulſchelle,maulschelle,Tfeborlchonaba.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Maulſchelle, Tfeborlchonaba.",332,42,4868,4868,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00913,STEFFEL-1809,DE-RAR,Maulſchelle geben,Maulſchelle geben,maulschelle geben,tigho- tichona. Er hat mir eine,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Maulſchelle geben, tigho- 
tichona. Er hat mir eine",332,42,4869,4872,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00914,STEFFEL-1809,DE-RAR,Maulſchelle gegeben,Maulſchelle gegeben,maulschelle gegeben,"iche | netlchi tichotickhonaca,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Maulſchelle gegeben, iche | 


netlchi tichotickhonaca,",332,42,4873,4876,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00915,STEFFEL-1809,DE-RAR,Maulwurf,Maulwurf,maulwurf,Tepofi.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Maulwurf. Tepofi.,332,42,4877,4877,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00916,STEFFEL-1809,DE-RAR,Maus,Maus,maus,Tifehichli. Gebrate⸗ ne Maͤuſe und Ratten find ein Leckerbiſſen der Tarahn⸗ maren. 5 ö ehl. .Tufchiki. ehr. Vuechcabe. Noch mehr,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Maus, Tifehichli. Gebrate⸗ 
ne Maͤuſe und Ratten find 
ein Leckerbiſſen der Tarahn⸗ 
maren. 5 ö 
ehl. .Tufchiki. 
ehr. Vuechcabe. Noch mehr",332,42,4878,4883,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00917,STEFFEL-1809,DE-RAR,Tichigöco,Tichigöco,tichigoeco,' 0,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Tichigöco.' 0,332,42,4884,4884,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00918,STEFFEL-1809,DE-RAR,Mehren,Mehren,mehren,Napabü. |,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Mehren. Napabü. |,332,42,4885,4885,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00919,STEFFEL-1809,DE-RAR,Meiden,Meiden,meiden,Aregue. - Mein. Neheli.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Meiden. Aregue. - 
Mein. Neheli.",332,42,4886,4887,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00920,STEFFEL-1809,DE-RAR,Meinen,Meinen,meinen,Maje.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Meinen. Maje.,332,42,4888,4888,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00921,STEFFEL-1809,DE-RAR,Melden,Melden,melden,"Naguellä,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Melden, Naguellä,",332,42,4889,4889,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00922,STEFFEL-1809,DE-RAR,Meinetwegen,Meinetwegen,meinetwegen,"Netfchiraje,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Meinetwegen. Netfchiraje,",332,42,4890,4890,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00923,STEFFEL-1809,DE-RAR,Melken,Melken,melken,Pa ole.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Melken. Pa ole.,332,42,4891,4891,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
